8.512225151062011719e-01
8.562141060829162598e-01
8.784798383712768555e-01
8.958447575569152832e-01
8.966407775878906250e-01
8.968407511711120605e-01
8.930029273033142090e-01
8.720614910125732422e-01
8.626988530158996582e-01
8.555014729499816895e-01
8.495165109634399414e-01
8.538028001785278320e-01
8.497909903526306152e-01
8.489668369293212891e-01
8.533995747566223145e-01
8.604694008827209473e-01
8.687761425971984863e-01
8.828030824661254883e-01
9.012813568115234375e-01
9.113020896911621094e-01
8.915429711341857910e-01
8.706393241882324219e-01
8.605536222457885742e-01
8.558427095413208008e-01
8.531877994537353516e-01
8.502637147903442383e-01
8.498754501342773438e-01
8.539889454841613770e-01
8.633517622947692871e-01
8.583018183708190918e-01
8.544961214065551758e-01
8.516855239868164062e-01
8.570346832275390625e-01
8.540983796119689941e-01
8.584520816802978516e-01
8.621112108230590820e-01
8.731812834739685059e-01
8.946101069450378418e-01
9.142579436302185059e-01
8.878467679023742676e-01
8.719239830970764160e-01
8.652444481849670410e-01
8.623064160346984863e-01
8.601719141006469727e-01
8.590560555458068848e-01
8.597675561904907227e-01
8.624675273895263672e-01
8.656048178672790527e-01
8.716976642608642578e-01
9.181805849075317383e-01
9.166960716247558594e-01
9.177062511444091797e-01
9.180458188056945801e-01
9.200537204742431641e-01
9.234642982482910156e-01
9.217490553855895996e-01
9.202482104301452637e-01
9.218733906745910645e-01
9.210032224655151367e-01
9.278043508529663086e-01
9.273493289947509766e-01
9.257569313049316406e-01
9.270779490470886230e-01
9.280507564544677734e-01
